host id,host url,name,host since,location,response time,response rate,is superhost,neighbourhood,listingsCount,verifications,has profile pic,identity verified
149410020,https://www.airbnb.com/users/show/149410020,Neil,2017-09-06,United Kingdom,within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'facebook']",t,f
5583499,https://www.airbnb.com/users/show/5583499,Beth,2013-03-23,London,within an hour,93%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
50219718,https://www.airbnb.com/users/show/50219718,Ben,2015-11-30,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
2114833,https://www.airbnb.com/users/show/2114833,Samuel,2012-04-11,"London, England, United Kingdom",within a few hours,100%,f,Bellingham,2.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f
8733246,https://www.airbnb.com/users/show/8733246,Sophia,2013-09-09,"London, England, United Kingdom",,,f,Crystal Palace,2.0,"['email', 'phone', 'reviews']",t,f
98707379,https://www.airbnb.com/users/show/98707379,Eywa,2016-10-07,"London, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
17927000,https://www.airbnb.com/users/show/17927000,Vee,2014-07-10,"London, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
152060549,https://www.airbnb.com/users/show/152060549,Kerry,2017-09-25,GB,,,f,LB of Croydon,1.0,"['email', 'phone']",t,f
21418829,https://www.airbnb.com/users/show/21418829,Maria,2014-09-16,"Leeds, England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone']",t,f
23309965,https://www.airbnb.com/users/show/23309965,Lyndsay,2014-11-03,UK,within a day,100%,f,,1.0,"['email', 'phone']",t,f
116559428,https://www.airbnb.com/users/show/116559428,Anne-Marie,2017-02-15,"New Addington, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,t
3331699,https://www.airbnb.com/users/show/3331699,Wendy & Richard,2012-08-21,"Croydon, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
1888579,https://www.airbnb.com/users/show/1888579,Keith,2012-03-09,"London, England, United Kingdom",within an hour,100%,f,LB of Croydon,2.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t
104479484,https://www.airbnb.com/users/show/104479484,Gigi,2016-11-20,"London, England, United Kingdom",,,f,Crystal Palace,1.0,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
163604250,https://www.airbnb.com/users/show/163604250,Bobby,2017-12-21,"London, England, United Kingdom",within an hour,100%,f,,2.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f
56828193,https://www.airbnb.com/users/show/56828193,Shaun,2016-01-31,"Croydon, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t
51425716,https://www.airbnb.com/users/show/51425716,James,2015-12-15,GB,,,f,LB of Croydon,1.0,['phone'],t,f
481550,https://www.airbnb.com/users/show/481550,Andrea,2011-04-03,"London, England, United Kingdom",within an hour,75%,f,,1.0,"['email', 'phone', 'facebook']",t,f
4465627,https://www.airbnb.com/users/show/4465627,Ulla,2012-12-22,London,a few days or more,0%,f,Crystal Palace,2.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t
94022290,https://www.airbnb.com/users/show/94022290,Peter,2016-09-07,"London, England, United Kingdom",within a day,88%,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
153435244,https://www.airbnb.com/users/show/153435244,Indre,2017-10-05,GB,within a day,71%,f,LB of Croydon,1.0,"['email', 'phone']",t,f
38109225,https://www.airbnb.com/users/show/38109225,Franco,2015-07-10,"Croydon, England, United Kingdom",within a day,50%,f,,1.0,"['email', 'phone', 'reviews']",t,f
103895064,https://www.airbnb.com/users/show/103895064,Alicia,2016-11-15,US,,,f,,1.0,"['email', 'phone']",t,f
88447299,https://www.airbnb.com/users/show/88447299,Rosemarie,2016-08-07,"London, England, United Kingdom",within a few hours,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
1380464,https://www.airbnb.com/users/show/1380464,Anna,2011-11-07,"London, England, United Kingdom",within an hour,100%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t
10564880,https://www.airbnb.com/users/show/10564880,Cida,2013-12-11,"London, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook']",t,f
26706337,https://www.airbnb.com/users/show/26706337,Nicholas,2015-01-25,"London, England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
124222952,https://www.airbnb.com/users/show/124222952,Gary,2017-04-04,"England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
170048368,https://www.airbnb.com/users/show/170048368,Nuala,2018-01-26,"London, England, United Kingdom",within a few hours,90%,f,LB of Croydon,1.0,"['email', 'phone']",t,f
51996377,https://www.airbnb.com/users/show/51996377,Peter,2015-12-22,"Hamble-le-Rice, England, United Kingdom",within a day,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
76920430,https://www.airbnb.com/users/show/76920430,Felicia,2016-06-10,"London, England, United Kingdom",within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
51500942,https://www.airbnb.com/users/show/51500942,Matt,2015-12-16,"South Croydon, England, United Kingdom",within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,f
8233115,https://www.airbnb.com/users/show/8233115,Gina,2013-08-18,"London, United Kingdom",within an hour,90%,f,LB of Croydon,2.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f
68395589,https://www.airbnb.com/users/show/68395589,Jason,2016-04-22,"Croydon, England, United Kingdom",within a few hours,100%,f,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t
42030638,https://www.airbnb.com/users/show/42030638,Sandra,2015-08-20,"Croydon, England, United Kingdom",within a day,100%,f,,1.0,"['email', 'phone', 'reviews']",t,f
2986122,https://www.airbnb.com/users/show/2986122,Ali,2012-07-19,"London, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'reviews', 'work_email']",t,f
9072256,https://www.airbnb.com/users/show/9072256,Farouk,2013-09-26,London,,,f,LB of Croydon,1.0,"['email', 'phone', 'linkedin', 'jumio', 'kba', 'government_id']",t,t
7232644,https://www.airbnb.com/users/show/7232644,Floss,2013-07-02,"London, United Kingdom",within a day,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
22330273,https://www.airbnb.com/users/show/22330273,Chloe,2014-10-09,"London, United Kingdom",a few days or more,100%,f,Crystal Palace,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
119678164,https://www.airbnb.com/users/show/119678164,Stephen,2017-03-07,"London, England, United Kingdom",within an hour,90%,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
8834042,https://www.airbnb.com/users/show/8834042,Dorin,2013-09-14,"London, England, United Kingdom",within an hour,80%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
89844787,https://www.airbnb.com/users/show/89844787,Muhsin,2016-08-14,GB,,,f,,1.0,['phone'],t,f
5319733,https://www.airbnb.com/users/show/5319733,Analisa,2013-03-04,London,,,f,LB of Croydon,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t
61910771,https://www.airbnb.com/users/show/61910771,Steve,2016-03-07,"London, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'google', 'jumio', 'government_id']",t,t
53811872,https://www.airbnb.com/users/show/53811872,Chloe,2016-01-08,"London, England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
35289461,https://www.airbnb.com/users/show/35289461,Malcom,2015-06-08,"London, United Kingdom",within a few hours,83%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
35325753,https://www.airbnb.com/users/show/35325753,Emma And Phil,2015-06-08,"London, England, United Kingdom",within a day,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t
54608267,https://www.airbnb.com/users/show/54608267,Pat,2016-01-14,GB,within a few hours,100%,f,LB of Croydon,2.0,"['email', 'phone', 'reviews']",t,f
1264843,https://www.airbnb.com/users/show/1264843,Candie,2011-10-08,London,,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook']",t,f
18787110,https://www.airbnb.com/users/show/18787110,Roniqua,2014-07-24,"London England, United Kingdom",,,f,,1.0,"['phone', 'reviews', 'manual_offline', 'jumio']",t,f
93101956,https://www.airbnb.com/users/show/93101956,Star,2016-09-02,"London, England, United Kingdom",a few days or more,0%,f,,1.0,"['email', 'phone', 'facebook']",t,f
39855207,https://www.airbnb.com/users/show/39855207,Mehreen,2015-07-28,London,,,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
6600017,https://www.airbnb.com/users/show/6600017,Scott,2013-05-27,"Croydon, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t
34721666,https://www.airbnb.com/users/show/34721666,Alison,2015-06-01,"Thornton Heath, England, United Kingdom",within a day,100%,f,,1.0,"['email', 'phone']",t,f
78658769,https://www.airbnb.com/users/show/78658769,Baba,2016-06-19,"London, England, United Kingdom",within a day,50%,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
178672054,https://www.airbnb.com/users/show/178672054,Sarah,2018-03-15,GB,within a few hours,100%,f,,1.0,"['email', 'phone']",t,f
26988540,https://www.airbnb.com/users/show/26988540,Gordon,2015-01-31,"London, England, United Kingdom",within a day,90%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
144098786,https://www.airbnb.com/users/show/144098786,Roschell,2017-08-03,GB,within an hour,100%,f,LB of Croydon,1.0,"['phone', 'reviews']",t,f
181375777,https://www.airbnb.com/users/show/181375777,Douglas,2018-03-29,"London, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'google']",t,f
2677631,https://www.airbnb.com/users/show/2677631,Kingsley,2012-06-19,"London, England, United Kingdom",within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
345967,https://www.airbnb.com/users/show/345967,George,2011-01-13,"Croydon, England, United Kingdom",,,f,LB of Croydon,3.0,"['email', 'phone']",t,f
69907185,https://www.airbnb.com/users/show/69907185,Pooja,2016-05-02,GB,,,f,LB of Croydon,1.0,"['email', 'phone']",t,f
50132342,https://www.airbnb.com/users/show/50132342,Beatrice,2015-11-29,"London, England, United Kingdom",,,f,,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
182106451,https://www.airbnb.com/users/show/182106451,Niamh,2018-04-02,GB,,,f,LB of Croydon,1.0,"['email', 'phone']",t,f
117114256,https://www.airbnb.com/users/show/117114256,Louise,2017-02-19,GB,,,f,LB of Croydon,1.0,"['email', 'phone']",t,f
69931467,https://www.airbnb.com/users/show/69931467,Mayank,2016-05-02,GB,a few days or more,0%,f,,1.0,"['email', 'phone']",t,f
6509768,https://www.airbnb.com/users/show/6509768,Imran,2013-05-21,"London, England, United Kingdom",within a day,50%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
65340091,https://www.airbnb.com/users/show/65340091,Jack And Joanne,2016-04-01,"Croydon, England, United Kingdom",within an hour,100%,t,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
65689471,https://www.airbnb.com/users/show/65689471,Alex,2016-04-04,"London, England, United Kingdom",within an hour,100%,f,,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t
118747829,https://www.airbnb.com/users/show/118747829,Christen,2017-03-01,"London, England, United Kingdom",within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
16189708,https://www.airbnb.com/users/show/16189708,Shane,2014-05-30,"London, United Kingdom",within a few hours,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
34005516,https://www.airbnb.com/users/show/34005516,B,2015-05-22,"Thornton Heath, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t
48460658,https://www.airbnb.com/users/show/48460658,Ben,2015-11-08,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f
12344416,https://www.airbnb.com/users/show/12344416,Ann,2014-02-18,United Kingdom,,,f,,1.0,"['email', 'reviews']",t,f
134954836,https://www.airbnb.com/users/show/134954836,Carol,2017-06-13,GB,,,f,LB of Croydon,2.0,"['email', 'phone']",t,f
38065469,https://www.airbnb.com/users/show/38065469,R,2015-07-10,"Lahore, Punjab, Pakistan",a few days or more,30%,f,,2.0,"['phone', 'reviews']",t,f
9428520,https://www.airbnb.com/users/show/9428520,Florence,2013-10-14,"London, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
437217,https://www.airbnb.com/users/show/437217,Nathalie,2015-05-22,"Croydon, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
55888286,https://www.airbnb.com/users/show/55888286,Grand Sapphire Hotel,2016-01-24,GB,,,f,LB of Croydon,1.0,"['email', 'phone']",t,f
129862041,https://www.airbnb.com/users/show/129862041,Ian,2017-05-11,GB,a few days or more,0%,f,LB of Croydon,1.0,[],t,f
128428600,https://www.airbnb.com/users/show/128428600,Lauren,2017-05-01,GB,within a day,50%,f,,1.0,"['email', 'phone', 'reviews']",t,f
142048880,https://www.airbnb.com/users/show/142048880,Jermaine,2017-07-23,GB,a few days or more,0%,f,LB of Croydon,1.0,['phone'],t,f
161325378,https://www.airbnb.com/users/show/161325378,Natalie,2017-12-04,"London, England, United Kingdom",within an hour,100%,f,,2.0,"['phone', 'reviews']",t,f
513183,https://www.airbnb.com/users/show/513183,Nicolas,2011-04-16,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t
160739030,https://www.airbnb.com/users/show/160739030,Emel,2017-11-30,GB,a few days or more,0%,f,,2.0,"['email', 'phone']",t,f
159326255,https://www.airbnb.com/users/show/159326255,Jenny,2017-11-19,GB,a few days or more,0%,f,,1.0,"['email', 'phone']",t,f
66904087,https://www.airbnb.com/users/show/66904087,Berit,2016-04-12,"London, England, United Kingdom",,,t,Crystal Palace,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
1964720,https://www.airbnb.com/users/show/1964720,Sameen,2012-03-18,"London, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews']",t,f
31921554,https://www.airbnb.com/users/show/31921554,Maria,2015-04-25,"Poulton Court, London, W3 6ej",within a day,60%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t
169516206,https://www.airbnb.com/users/show/169516206,Jas,2018-01-23,"Thornton Heath, England, United Kingdom",within an hour,100%,f,,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f
16205459,https://www.airbnb.com/users/show/16205459,Jan,2014-05-31,London UK,,,f,LB of Croydon,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t
161650362,https://www.airbnb.com/users/show/161650362,Beverley,2017-12-06,"Croydon, England, United Kingdom",,,f,,1.0,"['email', 'phone', 'reviews']",t,f
83114199,https://www.airbnb.com/users/show/83114199,Rachel,2016-07-11,"Croydon, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id']",t,t
87587638,https://www.airbnb.com/users/show/87587638,Robail,2016-08-02,"London, England, United Kingdom",within a day,67%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
47622612,https://www.airbnb.com/users/show/47622612,Serene,2015-10-28,"London, England, United Kingdom",,,f,LB of Croydon,2.0,"['phone', 'reviews', 'jumio', 'government_id']",t,f
53265330,https://www.airbnb.com/users/show/53265330,Jen,2016-01-04,GB,within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t
181970859,https://www.airbnb.com/users/show/181970859,Marta,2018-04-02,"London, England, United Kingdom",,,f,LB of Croydon,1.0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f
72149040,https://www.airbnb.com/users/show/72149040,Josephine,2016-05-15,GB,within an hour,100%,f,LB of Croydon,1.0,"['email', 'phone', 'reviews']",t,f
37076933,https://www.airbnb.com/users/show/37076933,Johnny,2015-06-29,"London, United Kingdom",,,f,,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f
121110124,https://www.airbnb.com/users/show/121110124,Eva,2017-03-16,GB,a few days or more,0%,f,LB of Croydon,1.0,"['phone', 'reviews']",t,f
